X ; page web bn:00080778n ; navigateur bn:00013447n ; serveur web bn:02705179n ; fichier bn:00021475n ; client bn:00019764n ; base de donnée bn:00025333n ; donnée bn:00025314n ; php bn:01753580n ; javascript bn:00055423n ; code bn:00020354n ; texte bn:00076732n ; concerner bn:00083240v ; commentaire bn:00020978n ; délimiter bn:00086464v ; gras bn:00011848n ; fois bn:00032768n ; lien hypertextes bn:00045513n ; url bn:00079080n ; case à cocher bn:03157691n ; post bn:01500184n ; nombre bn:00058285n ; text bn:14981519n ; sélectionner bn:00084931v ; langage bn:00049910n ; zones bn:00005513n ; utilisateur bn:00079373n ; affectation bn:02806034n ; syntaxe bn:00062118n ; case bn:04777941n ; associer bn:00082868v ; personne bn:00046516n ; structure de contrôle bn:00047734n ; définition bn:00025928n ; méthode post bn:00045088n ; fermeture bn:16858148n ; passwd bn:14874750n ; machine bn:00054050n ; mysql bn:01225760n ; salaire bn:15928884n ; jour bn:00000086n ; programmation bn:00021493n ; site bn:00047172n ; types bn:00016413n ; session bn:03751534n ; entités bn:00031027n ; côté serveur bn:03816678n ; langage de script bn:01431715n ; internet bn:00024712n ; avoir accès bn:00082209v ; système bn:15125301n ; valeur par défaut bn:03854990n ; menu bn:00021485n ; afficher bn:00087013v ; nécessaire bn:00107182a ; serveur bn:00044916n ; class bn:03598962n ; composer bn:14766022n ; chaîne bn:00074685n ; helvetica bn:00043646n ; côté client bn:03163702n ; list bn:04720346n ; mode bn:00033729n ; configuration bn:03088982n ; xml bn:02771436n ; web bn:00080772n ; méthode bn:01641329n ; bits bn:00010731n ; conditionnelle bn:00100214a ; foreach bn:03463379n ; pouvoir bn:00084450v ; mot bn:00081546n ; information bn:00046705n ; varchar bn:01838409n ; timestamp bn:03603649n ; easyphp bn:14837849n ; casse bn:03225002n ; sauvegarder bn:00093281v ; insert bn:03795444n ; pouvoir bn:00084451v ; impossible bn:00104687a ; fonctionnalité bn:00036836n ; couleurs bn:00020726n ; bienvenue bn:00080852n ; id bn:03885719n ; paris bn:00015540n ; france bn:00036202n ; programmation web bn:03446093n ; interpréter bn:00089840v ; opérateurs bn:16281811n ; pointeur bn:03222272n ; cle bn:04756252n ; classes bn:03608262n ; header bn:00043309n ; visiteur bn:03106425n ; null bn:15898583n ; echo bn:03626250n ; positionnement bn:00030615n ; exe bn:14503132n ; rue bn:00074595n ; thomas bn:00005240n ; doctype bn:15839327n ; file bn:00065682n ; mysqli bn:01438356n ; attribut bn:00007068n ; moteur bn:00030850n ; transaction bn:01403911n ; valeur bn:00079508n ; exception bn:00032118n ; head bn:02338897n ; wamp bn:01708928n ; symfony bn:02798620n ; inverse bn:00056301n ; info bn:00046698n ; realisateur bn:00027369n ; généralité bn:00041249n ; autre bn:00108013a
fermeture bn:16858148n ; 0.0457291 ; 0.175698 ; 0.0669263 ; 0.185393 ; 0.0290135 ; 0.0615711 ; 0.0614407 ; 0.0549828 ; 0.0671492 ; 0.0422164 ; 0.0966667 ; 0.0386598 ; 0.158404 ; 0.0590551 ; 0.0205656 ; 0.134417 ; 0.0948746 ; 0.0884638 ; 0.0591497 ; 0.0421607 ; 0.037296 ; 0.135593 ; 0.0107239 ; 0.103753 ; 0.0100756 ; 0.0932421 ; 0.0293578 ; 0.094246 ; 0.0517799 ; 0.058216 ; 0.136364 ; 0.0833333 ; 0.170149 ; 0.0709413 ; 1 ; 0.0108401 ; 0.0443828 ; 0.0426667 ; 0.00268817 ; 0.028021 ; 0.0580236 ; 0.0563725 ; 0.0155039 ; 0.0385542 ; 0.124748 ; 0.0448301 ; 0.0182648 ; 0.0632008 ; 0.0104987 ; 0.0656085 ; 0.130695 ; 0.0188235 ; 0.0668151 ; 0.0212202 ; 0.176289 ; 0.0169851 ; 0.0188235 ; 0.0104987 ; 0.0027027 ; 0.0334029 ; 0.0353982 ; 0.0881164 ; 0.0294118 ; 0.0344086 ; 0.0387409 ; 0.130496 ; 0.0390244 ; 0.0190476 ; 0.143045 ; 0.0104987 ; 0.026556 ; 0.0387409 ; 0.0387409 ; 0.0190931 ; 0.00522193 ; 0.00941176 ; 0.0338266 ; 0.026936 ; 0.0027027 ; 0.0417755 ; 0.0104987 ; 0.0894428 ; 0.00533333 ; 0.0631164 ; 0.0107239 ; 0.00533333 ; 0.0433604 ; 0.0216802 ; 0.0216802 ; 0.0205128 ; 0.0686499 ; 0.0582878 ; 0.038835 ; 0.0391198 ; 0.0415584 ; 0.0104987 ; 0.00542005 ; 0.00265957 ; 0.00533333 ; 0.00542005 ; 0.0369458 ; 0.0087146 ; 0.0107239 ; 0.0104987 ; 0.038835 ; 0.0107239 ; 0.0100756 ; 0.00268817 ; 0.0216802 ; 0.0216802 ; 0.0027027 ; 0.0027027 ; 0.0027027 ; 0.00542005 ; 0.00542005 ; 0.00542005
passwd bn:14874750n ; 0.00236686 ; 0.00573066 ; 0.000755858 ; 0.00842105 ; 0.0121212 ; 0.0150376 ; 0.0149254 ; 0.00403226 ; 0.00175055 ; 0.0344828 ; 0.00210748 ; 0.00455581 ; 0.00679117 ; 0.00581395 ; 0.0666667 ; 0.00342759 ; 0.00629921 ; 0.00275482 ; 0.00970874 ; 0.00471698 ; 0.025641 ; 0.00442478 ; 0.2 ; 0.0305344 ; 0.0285714 ; 0.00219539 ; 0.0103093 ; 0.00544959 ; 0.00706714 ; 0.00263158 ; 0.0185185 ; 0.00396432 ; 0.00251414 ; 0.00238663 ; 0.0108401 ; 1 ; 0.00518135 ; 0.00481928 ; 0.142857 ; 0.00909091 ; 0.00501253 ; 0.00811359 ; 0.0127389 ; 0.03125 ; 0.0104167 ; 0.00185529 ; 0.0253165 ; 0.00295858 ; 0.0526316 ; 0.003125 ; 0.00347222 ; 0.030303 ; 0.00884956 ; 0.0526316 ; 0.00258398 ; 0.0178571 ; 0.0149254 ; 0.111111 ; 0.2 ; 0.00321027 ; 0.00980392 ; 0.0020429 ; 0.00515464 ; 0.00869565 ; 0.015873 ; 0.00465116 ; 0.0338983 ; 0.016129 ; 0.00396825 ; 0.0526316 ; 0.00229885 ; 0.0322581 ; 0.0322581 ; 0.0333333 ; 0.0526316 ; 0.0322581 ; 0.0163934 ; 0.00409836 ; 0.2 ; 0.0625 ; 0.0526316 ; 0.00531915 ; 0.0909091 ; 0.0116279 ; 0.0909091 ; 0.0909091 ; 0.111111 ; 0.2 ; 0.0909091 ; 0.03125 ; 0.00990099 ; 0.00934579 ; 0.016129 ; 0.0169492 ; 0.0588235 ; 0.0526316 ; 0.2 ; 0.0909091 ; 0.0909091 ; 0.2 ; 0.0181818 ; 0.0103093 ; 0.2 ; 0.111111 ; 0.0327869 ; 0.2 ; 0.0285714 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.5 ; 0.2 ; 0.2
machine bn:00054050n ; 0.455516 ; 0.0457797 ; 0.145234 ; 0.07375 ; 0.0600775 ; 0.0320641 ; 0.032 ; 0.0261011 ; 0.0884992 ; 0.00985222 ; 0.18206 ; 0.184704 ; 0.070407 ; 0.0614203 ; 0.00980392 ; 0.167922 ; 0.0670157 ; 0.125 ; 0.057554 ; 0.171512 ; 0.036036 ; 0.20939 ; 0.0103093 ; 0.0320641 ; 0.04 ; 0.190608 ; 0.0285714 ; 0.12024 ; 0.0505529 ; 0.117417 ; 0.0337553 ; 0.0934066 ; 0.123436 ; 0.0416667 ; 0.0443828 ; 0.00518135 ; 1 ; 0.165205 ; 0.0104167 ; 0.254167 ; 0.0572451 ; 0.0787208 ; 0.286396 ; 0.161458 ; 0.0570902 ; 0.356877 ; 0.0359551 ; 0.569733 ; 0.0204082 ; 0.133038 ; 0.0691964 ; 0.166667 ; 0.0334728 ; 0.0204082 ; 0.11583 ; 0.0692641 ; 0.037037 ; 0.0204082 ; 0.00520833 ; 0.618357 ; 0.0662252 ; 0.39304 ; 0.0589319 ; 0.0689655 ; 0.15625 ; 0.0797872 ; 0.0782396 ; 0.0374707 ; 0.149157 ; 0.0204082 ; 0.209662 ; 0.0373832 ; 0.0776699 ; 0.0780488 ; 0.0416667 ; 0.0776699 ; 0.3125 ; 0.106195 ; 0.00520833 ; 0.040201 ; 0.0416667 ; 0.188088 ; 0.0103093 ; 0.130612 ; 0.0103093 ; 0.0103093 ; 0.0204082 ; 0.0103093 ; 0.0103093 ; 0.0376884 ; 0.0168776 ; 0.116105 ; 0.0374707 ; 0.0757946 ; 0.0196078 ; 0.0416667 ; 0.00520833 ; 0.00512821 ; 0.00512821 ; 0.00520833 ; 0.00925926 ; 0.034632 ; 0.0103093 ; 0.0204082 ; 0.0778589 ; 0.0208333 ; 0.0196078 ; 0.00518135 ; 0.0103093 ; 0.0103093 ; 0.00520833 ; 0.00520833 ; 0.00520833 ; 0.00520833 ; 0.00520833 ; 0.00520833
mysql bn:01225760n ; 0.264854 ; 0.0764873 ; 0.156203 ; 0.0325581 ; 0.22293 ; 0.121649 ; 0.0623782 ; 0.0427892 ; 0.180744 ; 0.0185615 ; 0.177489 ; 0.162791 ; 0.0648247 ; 0.123552 ; 0.0352113 ; 0.0408432 ; 0.046953 ; 0.121467 ; 0.0266223 ; 0.126856 ; 0.0700219 ; 0.0938538 ; 0.00959233 ; 0.030303 ; 0.037296 ; 0.177204 ; 0.0558464 ; 0.103946 ; 0.0483384 ; 0.146915 ; 0.0318091 ; 0.120567 ; 0.103524 ; 0.0196802 ; 0.0426667 ; 0.00481928 ; 0.165205 ; 1 ; 0.00968523 ; 0.0534224 ; 0.0735816 ; 0.139623 ; 0.120316 ; 0.0722348 ; 0.112546 ; 0.159657 ; 0.0606061 ; 0.116016 ; 0.00941176 ; 0.120469 ; 0.137097 ; 0.0347072 ; 0.0651731 ; 0.0387409 ; 0.10541 ; 0.0608519 ; 0.0719101 ; 0.0190024 ; 0.00484262 ; 0.247286 ; 0.015873 ; 0.167086 ; 0.0522648 ; 0.062753 ; 0.0725624 ; 0.0369914 ; 0.0352423 ; 0.0350877 ; 0.0714286 ; 0.0190024 ; 0.475806 ; 0.145278 ; 0.0350109 ; 0.0172786 ; 0.0190024 ; 0.0725624 ; 0.131635 ; 0.0881864 ; 0.00484262 ; 0.0374707 ; 0.00941176 ; 0.167656 ; 0.00959233 ; 0.0580762 ; 0.00959233 ; 0.00959233 ; 0.0387409 ; 0.00959233 ; 0.00959233 ; 0.0375587 ; 0.0323232 ; 0.220703 ; 0.0727273 ; 0.0707763 ; 0.0183066 ; 0.0387409 ; 0.00484262 ; 0.0193705 ; 0.0193705 ; 0.00484262 ; 0.0175055 ; 0.0673684 ; 0.00959233 ; 0.0190024 ; 0.0727273 ; 0.0193705 ; 0.037296 ; 0.00968523 ; 0.0193705 ; 0.00959233 ; 0.00484262 ; 0.00484262 ; 0.00484262 ; 0.00484262 ; 0.00484262 ; 0.00484262
salaire bn:15928884n ; 0.00474496 ; 0.00285714 ; 0.00151286 ; 0.00209205 ; 0.0245399 ; 0.0150376 ; 0.0149254 ; 0.00403226 ; 0.00175055 ; 0.0344828 ; 0.00422386 ; 0.00915332 ; 0.00679117 ; 0.0116959 ; 0.0666667 ; 0.00342759 ; 0.00629921 ; 0.00275482 ; 0.00970874 ; 0.00471698 ; 0.025641 ; 0.00442478 ; 0.2 ; 0.0305344 ; 0.0285714 ; 0.00219539 ; 0.0103093 ; 0.00544959 ; 0.00706714 ; 0.00527704 ; 0.00917431 ; 0.00396432 ; 0.00125549 ; 0.00478469 ; 0.00268817 ; 0.142857 ; 0.0104167 ; 0.00968523 ; 1 ; 0.0183486 ; 0.00501253 ; 0.0040404 ; 0.0258065 ; 0.03125 ; 0.0104167 ; 0.00371747 ; 0.0253165 ; 0.00593472 ; 0.111111 ; 0.00626959 ; 0.00347222 ; 0.030303 ; 0.00884956 ; 0.111111 ; 0.00518135 ; 0.0363636 ; 0.030303 ; 0.111111 ; 0.2 ; 0.00644122 ; 0.019802 ; 0.00409417 ; 0.0209424 ; 0.00869565 ; 0.0666667 ; 0.00465116 ; 0.0338983 ; 0.0327869 ; 0.00396825 ; 0.111111 ; 0.00460829 ; 0.0322581 ; 0.0322581 ; 0.0333333 ; 0.25 ; 0.0322581 ; 0.0333333 ; 0.0165975 ; 0.5 ; 0.0625 ; 0.111111 ; 0.0106952 ; 0.0909091 ; 0.0235294 ; 0.2 ; 0.2 ; 0.0526316 ; 0.0909091 ; 0.0909091 ; 0.0645161 ; 0.02 ; 0.0188679 ; 0.0327869 ; 0.0344828 ; 0.0588235 ; 0.25 ; 0.2 ; 0.2 ; 0.0909091 ; 0.2 ; 0.037037 ; 0.0425532 ; 0.0909091 ; 0.25 ; 0.0677966 ; 0.2 ; 0.125 ; 0.333333 ; 0.0909091 ; 0.0909091 ; 0.5 ; 0.5 ; 0.5 ; 0.2 ; 0.2 ; 0.2
jour bn:00000086n ; 0.129925 ; 0.0143627 ; 0.0445255 ; 0.0484115 ; 0.0854701 ; 0.0115942 ; 0.0115607 ; 0.0357942 ; 0.0485966 ; 0.0166667 ; 0.0562103 ; 0.108291 ; 0.0412903 ; 0.0431267 ; 0.0336134 ; 0.0965954 ; 0.0811153 ; 0.0705128 ; 0.178771 ; 0.0526316 ; 0.0137931 ; 0.122 ; 0.0366972 ; 0.048048 ; 0.0683761 ; 0.060207 ; 0.0846561 ; 0.138756 ; 0.0685225 ; 0.0338983 ; 0.0125 ; 0.100448 ; 0.0666274 ; 0.0531561 ; 0.028021 ; 0.00909091 ; 0.254167 ; 0.0534224 ; 0.0183486 ; 1 ; 0.0672269 ; 0.0471281 ; 0.199357 ; 0.0606061 ; 0.02 ; 0.104096 ; 0.0278746 ; 0.158442 ; 0.0353982 ; 0.038835 ; 0.0206186 ; 0.128 ; 0.025 ; 0.0353982 ; 0.0334029 ; 0.025 ; 0.0291971 ; 0.0173913 ; 0.00917431 ; 0.170153 ; 0.0531561 ; 0.1137 ; 0.0407125 ; 0.0509554 ; 0.130081 ; 0.0253968 ; 0.0299625 ; 0.0297398 ; 0.0465116 ; 0.0173913 ; 0.0605469 ; 0.0296296 ; 0.0296296 ; 0.0615385 ; 0.0733945 ; 0.0296296 ; 0.104575 ; 0.0724299 ; 0.00917431 ; 0.0333333 ; 0.0733945 ; 0.0571429 ; 0.018018 ; 0.0898876 ; 0.00892857 ; 0.00892857 ; 0.00862069 ; 0.00444444 ; 0.00892857 ; 0.0334728 ; 0.0128205 ; 0.0386473 ; 0.0297398 ; 0.0620155 ; 0.00806452 ; 0.0353982 ; 0.00456621 ; 0.00892857 ; 0.00892857 ; 0.00917431 ; 0.0150376 ; 0.0540541 ; 0.00892857 ; 0.0173913 ; 0.0613027 ; 0.018018 ; 0.0330579 ; 0.00909091 ; 0.00892857 ; 0.00892857 ; 0.00917431 ; 0.00917431 ; 0.00917431 ; 0.00456621 ; 0.00917431 ; 0.00917431
programmation bn:00021493n ; 0.107287 ; 0.0223214 ; 0.202235 ; 0.0788136 ; 0.0344456 ; 0.0175246 ; 0.0175055 ; 0.0932914 ; 0.189888 ; 0.0325815 ; 0.0718673 ; 0.190935 ; 0.0760279 ; 0.0342246 ; 0.0184957 ; 0.185163 ; 0.611924 ; 0.149132 ; 0.129651 ; 0.0834813 ; 0.00923788 ; 0.177855 ; 0.0100251 ; 0.0322222 ; 0.00973236 ; 0.138 ; 0.0280374 ; 0.136499 ; 0.0998981 ; 0.127536 ; 0.018018 ; 0.196689 ; 0.150771 ; 0.0917266 ; 0.0580236 ; 0.00501253 ; 0.0572451 ; 0.0735816 ; 0.00501253 ; 0.0672269 ; 1 ; 0.069594 ; 0.0347448 ; 0.0189573 ; 0.0334728 ; 0.141291 ; 0.0294118 ; 0.0903704 ; 0.0200501 ; 0.0936786 ; 0.09062 ; 0.0385542 ; 0.0179372 ; 0.00992556 ; 0.0716724 ; 0.0682353 ; 0.0385542 ; 0.00493827 ; 0.00125156 ; 0.0923788 ; 0.0369942 ; 0.124842 ; 0.0334378 ; 0.00886918 ; 0.0190024 ; 0.15879 ; 0.0094451 ; 0.019025 ; 0.157614 ; 0.00992556 ; 0.141096 ; 0.0362319 ; 0.00941176 ; 0.0726817 ; 0.00992556 ; 0.0190024 ; 0.0361174 ; 0.0287129 ; 0.00250627 ; 0.0097561 ; 0.0200501 ; 0.0984067 ; 0.0100251 ; 0.034188 ; 0.00498753 ; 0.00498753 ; 0.00992556 ; 0.00248756 ; 0.00124224 ; 0.00976801 ; 0.0181818 ; 0.0654008 ; 0.019025 ; 0.00470588 ; 0.00973236 ; 0.00992556 ; 0.00125156 ; 0.0100251 ; 0.0100251 ; 0.00250627 ; 0.00950119 ; 0.0182648 ; 0.00498753 ; 0.0200501 ; 0.019025 ; 0.00498753 ; 0.00973236 ; 0.00501253 ; 0.0100251 ; 0.00498753 ; 0.00250627 ; 0.00250627 ; 0.00250627 ; 0.00250627 ; 0.00250627 ; 0.00250627
site bn:00047172n ; 0.0977814 ; 0.0714286 ; 0.134949 ; 0.0544662 ; 0.163121 ; 0.0909091 ; 0.0888502 ; 0.0438472 ; 0.215755 ; 0.00386847 ; 0.0802701 ; 0.073903 ; 0.158458 ; 0.107023 ; 0.0316832 ; 0.0842587 ; 0.0444444 ; 0.257272 ; 0.0481203 ; 0.113139 ; 0.0289331 ; 0.170017 ; 0.00804829 ; 0.0452261 ; 0.0154739 ; 0.170284 ; 0.130363 ; 0.138219 ; 0.120116 ; 0.091623 ; 0.0564374 ; 0.0995608 ; 0.124663 ; 0.0329545 ; 0.0563725 ; 0.00811359 ; 0.0787208 ; 0.139623 ; 0.0040404 ; 0.0471281 ; 0.069594 ; 1 ; 0.0519481 ; 0.0296846 ; 0.0875796 ; 0.082069 ; 0.0288809 ; 0.0580236 ; 0.00792079 ; 0.102339 ; 0.20565 ; 0.0145719 ; 0.102377 ; 0.0159681 ; 0.0849057 ; 0.0272572 ; 0.0609524 ; 0.00792079 ; 0.0040568 ; 0.119598 ; 0.0477876 ; 0.0832719 ; 0.0874404 ; 0.104015 ; 0.0146789 ; 0.03367 ; 0.115619 ; 0.0615385 ; 0.103104 ; 0.0324544 ; 0.231674 ; 0.0297952 ; 0.0614203 ; 0.0299065 ; 0.0159681 ; 0.121704 ; 0.0550775 ; 0.045584 ; 0.0040568 ; 0.0295276 ; 0.00792079 ; 0.0770186 ; 0.00804829 ; 0.0457413 ; 0.00804829 ; 0.00804829 ; 0.0159681 ; 0.00804829 ; 0.0162272 ; 0.0316206 ; 0.0460177 ; 0.0475483 ; 0.0298507 ; 0.0147874 ; 0.0154739 ; 0.00792079 ; 0.0040568 ; 0.00804829 ; 0.00400802 ; 0.00202429 ; 0.0148976 ; 0.028021 ; 0.00804829 ; 0.00792079 ; 0.027933 ; 0.0162272 ; 0.0314342 ; 0.00811359 ; 0.00804829 ; 0.00804829 ; 0.00202429 ; 0.00202429 ; 0.00202429 ; 0.0040568 ; 0.00202429 ; 0.00202429
types bn:00016413n ; 0.136674 ; 0.0613108 ; 0.0447928 ; 0.0260586 ; 0.0529801 ; 0.0592593 ; 0.0590406 ; 0.0204082 ; 0.0517241 ; 0.0111732 ; 0.0900099 ; 0.172277 ; 0.0449438 ; 0.0519481 ; 0.0223464 ; 0.0704453 ; 0.0422164 ; 0.0394567 ; 0.0466472 ; 0.120388 ; 0.0744186 ; 0.0643216 ; 0.0251572 ; 0.0592593 ; 0.0935673 ; 0.0618762 ; 0.084375 ; 0.156047 ; 0.0380952 ; 0.0753828 ; 0.0316206 ; 0.0553037 ; 0.0380499 ; 0.0477064 ; 0.0155039 ; 0.0127389 ; 0.286396 ; 0.120316 ; 0.0258065 ; 0.199357 ; 0.0347448 ; 0.0519481 ; 1 ; 0.172973 ; 0.0486322 ; 0.108011 ; 0.0740741 ; 0.169252 ; 0.0490798 ; 0.0877915 ; 0.045911 ; 0.171123 ; 0.0311284 ; 0.0490798 ; 0.0741599 ; 0.064257 ; 0.0379147 ; 0.0490798 ; 0.0129032 ; 0.182927 ; 0.0325203 ; 0.118577 ; 0.0484848 ; 0.063745 ; 0.080402 ; 0.0466786 ; 0.0816327 ; 0.038835 ; 0.0512 ; 0.0239521 ; 0.13289 ; 0.080402 ; 0.080402 ; 0.0812183 ; 0.103226 ; 0.080402 ; 0.303318 ; 0.0849315 ; 0.0129032 ; 0.0946746 ; 0.0490798 ; 0.137634 ; 0.0251572 ; 0.245211 ; 0.0124224 ; 0.0124224 ; 0.0239521 ; 0.0124224 ; 0.0124224 ; 0.0222222 ; 0.0160643 ; 0.0955224 ; 0.038835 ; 0.0820513 ; 0.0218579 ; 0.0490798 ; 0.00641026 ; 0.0124224 ; 0.0124224 ; 0.0129032 ; 0.0197044 ; 0.121622 ; 0.0251572 ; 0.0490798 ; 0.175824 ; 0.0516129 ; 0.0446927 ; 0.0127389 ; 0.0251572 ; 0.0251572 ; 0.0129032 ; 0.0129032 ; 0.0129032 ; 0.0129032 ; 0.0129032 ; 0.0129032
session bn:03751534n ; 0.0735469 ; 0.0407125 ; 0.0234493 ; 0.0307102 ; 0.0368664 ; 0.0903955 ; 0.0898876 ; 0.0132013 ; 0.0271335 ; 0.0232558 ; 0.0327533 ; 0.0685225 ; 0.0516963 ; 0.0744186 ; 0.0227273 ; 0.0531277 ; 0.0234949 ; 0.0215924 ; 0.0152672 ; 0.0707965 ; 0.0615385 ; 0.0685841 ; 0.0294118 ; 0.0432432 ; 0.0930233 ; 0.0340788 ; 0.016 ; 0.0418848 ; 0.0489297 ; 0.0817942 ; 0.105263 ; 0.0151659 ; 0.0389692 ; 0.034632 ; 0.0385542 ; 0.03125 ; 0.161458 ; 0.0722348 ; 0.03125 ; 0.0606061 ; 0.0189573 ; 0.0296846 ; 0.172973 ; 1 ; 0.0677966 ; 0.0576208 ; 0.0610687 ; 0.0919881 ; 0.0540541 ; 0.0971787 ; 0.0529801 ; 0.145455 ; 0.102564 ; 0.0540541 ; 0.0803109 ; 0.102564 ; 0.0677966 ; 0.0540541 ; 0.015873 ; 0.099839 ; 0.0522876 ; 0.0634596 ; 0.0675105 ; 0.101266 ; 0.150943 ; 0.0675381 ; 0.15534 ; 0.0707965 ; 0.0601504 ; 0.0540541 ; 0.0714286 ; 0.150943 ; 0.355556 ; 0.0714286 ; 0.114286 ; 0.0701754 ; 0.516667 ; 0.0557491 ; 0.015873 ; 0.0952381 ; 0.0540541 ; 0.165775 ; 0.0606061 ; 0.16 ; 0.0294118 ; 0.0606061 ; 0.114286 ; 0.0606061 ; 0.0606061 ; 0.045977 ; 0.0526316 ; 0.132231 ; 0.0707965 ; 0.156863 ; 0.0930233 ; 0.114286 ; 0.0322581 ; 0.0144928 ; 0.0294118 ; 0.0322581 ; 0.0178571 ; 0.0263158 ; 0.0294118 ; 0.0540541 ; 0.152381 ; 0.0606061 ; 0.0444444 ; 0.0153846 ; 0.0606061 ; 0.0606061 ; 0.0322581 ; 0.0322581 ; 0.0322581 ; 0.0322581 ; 0.0322581 ; 0.0322581
entités bn:00031027n ; 0.0627572 ; 0.130526 ; 0.0718608 ; 0.0488959 ; 0.0474777 ; 0.0993151 ; 0.0522876 ; 0.0381862 ; 0.083151 ; 0.0188679 ; 0.200634 ; 0.0537815 ; 0.0789474 ; 0.0978593 ; 0.0186916 ; 0.0847322 ; 0.0197775 ; 0.0676203 ; 0.0207254 ; 0.110708 ; 0.0152672 ; 0.0539499 ; 0.0206186 ; 0.0993151 ; 0.0183486 ; 0.11687 ; 0.0914286 ; 0.0657439 ; 0.143204 ; 0.25066 ; 0.0571429 ; 0.0989918 ; 0.0632836 ; 0.0557491 ; 0.124748 ; 0.0104167 ; 0.0570902 ; 0.112546 ; 0.0104167 ; 0.02 ; 0.0334728 ; 0.0875796 ; 0.0486322 ; 0.0677966 ; 1 ; 0.0999131 ; 0.030888 ; 0.0759651 ; 0.040404 ; 0.297806 ; 0.33101 ; 0.016 ; 0.111111 ; 0.040404 ; 0.123832 ; 0.056338 ; 0.0672269 ; 0.00980392 ; 0.0052356 ; 0.0813333 ; 0.0586081 ; 0.0551537 ; 0.165138 ; 0.110294 ; 0.0683761 ; 0.0265781 ; 0.133028 ; 0.136986 ; 0.0966719 ; 0.019802 ; 0.0611836 ; 0.0683761 ; 0.0683761 ; 0.0333333 ; 0.019802 ; 0.0683761 ; 0.111111 ; 0.0385542 ; 0.0105263 ; 0.157895 ; 0.019802 ; 0.121272 ; 0.0206186 ; 0.0909091 ; 0.0421053 ; 0.0102041 ; 0.040404 ; 0.0206186 ; 0.0421053 ; 0.0788177 ; 0.0588235 ; 0.400697 ; 0.310526 ; 0.0336134 ; 0.0776699 ; 0.040404 ; 0.0105263 ; 0.0206186 ; 0.0206186 ; 0.0105263 ; 0.0168067 ; 0.0597015 ; 0.0206186 ; 0.040404 ; 0.136986 ; 0.0421053 ; 0.0776699 ; 0.0210526 ; 0.0206186 ; 0.0421053 ; 0.0052356 ; 0.0052356 ; 0.0052356 ; 0.0105263 ; 0.0105263 ; 0.0105263
côté serveur bn:03816678n ; 0.478428 ; 0.0447871 ; 0.406959 ; 0.0785814 ; 0.05 ; 0.0254885 ; 0.0134228 ; 0.0509149 ; 0.242514 ; 0.00731261 ; 0.415675 ; 0.187598 ; 0.0832791 ; 0.0541914 ; 0.00363636 ; 0.222343 ; 0.0767778 ; 0.304438 ; 0.0526316 ; 0.172144 ; 0.0140845 ; 0.126921 ; 0.0037037 ; 0.027234 ; 0.014652 ; 0.44154 ; 0.02589 ; 0.136221 ; 0.093473 ; 0.286115 ; 0.0278261 ; 0.212914 ; 0.300341 ; 0.0938416 ; 0.0448301 ; 0.00185529 ; 0.356877 ; 0.159657 ; 0.00371747 ; 0.104096 ; 0.141291 ; 0.082069 ; 0.108011 ; 0.0576208 ; 0.0999131 ; 1 ; 0.0140721 ; 0.626394 ; 0.0148699 ; 0.312404 ; 0.157083 ; 0.0594796 ; 0.0277296 ; 0.00738007 ; 0.142151 ; 0.057041 ; 0.0288809 ; 0.00738007 ; 0.00185874 ; 0.577138 ; 0.0528674 ; 0.48876 ; 0.0988725 ; 0.0531915 ; 0.0557621 ; 0.0835735 ; 0.0290645 ; 0.0548327 ; 0.160294 ; 0.00738007 ; 0.238217 ; 0.0289855 ; 0.0289855 ; 0.0290381 ; 0.0148699 ; 0.0557621 ; 0.111524 ; 0.0956739 ; 0.00185874 ; 0.0146789 ; 0.0148699 ; 0.188525 ; 0.00743494 ; 0.0541455 ; 0.00743494 ; 0.0037037 ; 0.00738007 ; 0.0037037 ; 0.0037037 ; 0.0269517 ; 0.0138169 ; 0.197026 ; 0.0548327 ; 0.0281562 ; 0.014652 ; 0.0148699 ; 0.00185874 ; 0.0037037 ; 0.0037037 ; 0.00185874 ; 0.00714286 ; 0.0281195 ; 0.00743494 ; 0.0148699 ; 0.0290118 ; 0.00743494 ; 0.014652 ; 0.00371747 ; 0.0037037 ; 0.00743494 ; 0.00185874 ; 0.00185874 ; 0.00185874 ; 0.00185874 ; 0.00185874 ; 0.00185874
